Unnamed: 0,NAME,B08133_001E,B08011_001E,B08011_007E,B08133_007E,B08011_008E,B08133_008E,B08011_009E,B08133_009E,B08011_010E,B08133_010E,B08011_011E,B08133_011E,B08011_012E,B08133_012E,B08011_013E,B08133_013E,B08136_002E,B08136_007E,B08136_012E,B08006_002E,B08006_008E,B08006_016E,mhi,B08006_001E,B08201_001E,B08201_002E,B08201_003E,B08201_004E,B08201_005E,B08201_006E,B25003_001E,B25003_002E,B25003_003E,total_population_race,num_white_alone,num_baa_alone,B02001_004E,B02001_005E,B02001_008E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,state,zip code tabulation area,avg_time_agg,avg_time_to_work_7_8am,avg_time_to_work_8_9am,avg_time_to_work_9_10am,avg_travel_ctv,avg_travel_pt,pct_workers_ctv,pct_workers_pt,pct_households_no_car,pct_households_one_car,pct_households_two_cars,pct_households_three_cars,pct_households_four_more_cars,pct_households_min_car,pct_renter_occupied_units,pct_owner_occupied_units,pct_white,pct_nonwhite,year,zip
28,ZCTA5,475255.0,18593,2507,64770.0,1627,40440.0,1510,28025.0,626,13490.0,932,19155.0,642,10880.0,267,5030.0,431765.0,21355.0,8270.0,17096,323,478,42595.0,18940,16663,3023,6794,5120,1245,481,16663,6058,10605,41603,30599,3988,411,2416,2231,32427,5176,999,2758,0,44,2895,25.560963803581995,25.449927431059507,19.43586142322097,19.081956797966964,25.255322882545624,66.11455108359134,90.26399155227033,1.7053854276663147,18.14199123807237,40.77297005341175,30.72675988717518,7.471643761627559,2.8866350597131367,81.85800876192762,63.64400168036968,36.35599831963032,73.54998437612672,26.45001562387328,2019,02895
29,ZCTA5,287495.0,11668,1915,55285.0,1559,30610.0,1183,24860.0,537,9685.0,770,13845.0,389,9165.0,51,1080.0,243920.0,25795.0,12275.0,10973,416,108,73717.0,11866,8135,350,3203,3311,869,402,8135,5709,2426,22387,17293,1633,139,1386,896,17931,2141,399,1549,158,44,2910,24.63961261570106,24.72510074841681,20.084302325581397,19.85332182916307,22.229107810079284,62.00721153846154,92.4742963087814,3.5058149334232263,4.30239704978488,39.37307928703135,40.70067609096497,10.682237246465888,4.94161032575292,95.69760295021511,29.82175783650891,70.17824216349109,77.2457229642203,22.75427703577969,2019,02910
30,ZCTA5,218435.0,9948,1339,31490.0,1406,30580.0,1472,25605.0,474,7210.0,518,8675.0,181,4800.0,139,2240.0,,,,9074,497,221,51199.0,10156,8802,1384,3454,2989,690,285,8802,4554,4248,21487,15655,2340,35,793,1585,16784,3394,419,865,31,44,2914,21.95767993566546,22.612021857923494,16.86279547790339,19.277539341917024,,,89.34619929105946,4.893658920834974,15.72369915928198,39.24108157236992,33.95819132015451,7.839127471029311,3.2379004771642808,84.27630084071802,48.26175869120655,51.738241308793455,72.8580071671243,27.14199283287569,2019,02914
31,ZCTA5,,8498,1551,,1310,,1031,,617,,447,,233,,58,,,,,8312,83,62,64495.0,8638,7356,667,2844,2866,638,341,7356,4861,2495,16660,14829,469,22,514,659,15323,945,177,641,19,44,2915,,,,,,,96.22597823570273,0.9608705718916416,9.067427949972812,38.66231647634584,38.96139206090267,8.673191952147906,4.635671560630778,90.9325720500272,33.917890157694394,66.0821098423056,89.00960384153662,10.990396158463383,2019,02915
32,ZCTA5,,5687,850,,937,,1026,,514,,488,,120,,111,,,,,5492,91,50,102917.0,5948,4460,74,1122,2020,909,335,4460,3833,627,12243,10461,507,34,840,189,10650,585,34,951,12,44,2921,,,,,,,92.33355749831875,1.5299260255548084,1.6591928251121075,25.15695067264574,45.2914798206278,20.381165919282516,7.511210762331838,98.34080717488789,14.05829596412556,85.94170403587444,85.44474393530997,14.555256064690028,2019,02921
33,ZCTA5,315275.0,14238,2282,49880.0,1804,40100.0,1961,41360.0,882,12670.0,797,15210.0,188,3235.0,256,7020.0,,,,13986,67,32,65125.0,14846,11597,662,4316,4417,1559,643,11597,7771,3826,29307,26531,549,32,926,657,27166,817,356,1099,0,44,2919,22.14320831577469,22.02153695545766,19.004572634540978,18.725888324873097,,,94.20719385693116,0.4513000134716421,5.70837285504872,37.21652151418471,38.08743640596706,13.44313184444253,5.544537380356989,94.29162714495128,32.99129085108218,67.00870914891782,90.52786023816836,9.472139761831643,2019,02919
34,ZCTA5,,957,89,,115,,246,,15,,0,,0,,33,,,,,940,0,17,108672.0,1026,699,13,195,216,242,33,699,665,34,1849,1849,0,0,0,0,1849,0,0,0,0,44,2804,,,,,,,91.61793372319688,0.0,1.859799713876967,27.896995708154503,30.90128755364807,34.620886981402,4.721030042918455,98.14020028612303,4.86409155937053,95.13590844062946,100.0,0.0,2019,02804
35,ZCTA5,122905.0,4029,467,15835.0,501,15590.0,636,14525.0,260,5630.0,213,3185.0,110,1910.0,42,1110.0,,,,3877,46,21,89531.0,4161,2978,40,823,1105,598,412,2978,2542,436,7901,7619,29,8,36,178,7797,41,147,63,0,44,2814,30.50508811119385,32.46384297520661,22.494419642857142,15.773993808049536,,,93.1747176159577,1.105503484739245,1.3431833445265278,27.63599731363331,37.10543989254533,20.080591000671596,13.834788448623236,98.65681665547346,14.640698455339155,85.35930154466085,96.43083154031136,3.569168459688647,2019,02814
36,ZCTA5,,3290,652,,558,,477,,110,,113,,32,,10,,,,,3203,18,53,119688.0,3589,2256,0,265,1108,649,234,2256,1853,403,6224,5676,111,0,126,92,5768,140,63,126,0,44,2817,,,,,,,89.24491501811089,0.5015324602953469,0.0,11.74645390070922,49.11347517730496,28.767730496453904,10.372340425531917,100.0,17.863475177304963,82.13652482269504,91.19537275064268,8.804627249357326,2019,02817
37,ZCTA5,,3049,333,,468,,825,,156,,166,,17,,0,,,,,2971,14,36,83024.0,3343,2301,50,580,943,494,234,2301,1851,450,6304,5827,13,55,79,110,5920,35,147,92,92,44,2822,,,,,,,88.87227041579419,0.4187855219862399,2.17296827466319,25.206431986093,40.98218166014776,21.468926553672315,10.16949152542373,97.8270317253368,19.556714471968707,80.4432855280313,92.43337563451776,7.566624365482233,2019,02822
38,ZCTA5,,2184,306,,240,,285,,211,,325,,76,,41,,,,,2070,80,0,111110.0,2512,2301,68,782,769,513,169,2301,1908,393,5494,4965,24,13,392,100,5065,85,52,392,0,44,2835,,,,,,,82.40445859872611,3.1847133757961785,2.955236853541938,33.98522381573229,33.42025206431986,22.294654498044327,7.344632768361582,97.04476314645804,17.07953063885267,82.92046936114733,90.3713141609028,9.628685839097196,2019,02835
39,ZCTA5,106755.0,3725,325,11800.0,339,9975.0,560,12775.0,199,4035.0,366,10140.0,145,2330.0,0,-666666666.0,,,,3639,29,26,78209.0,3879,3282,58,761,1526,617,320,3282,2746,536,7799,7434,3,112,78,172,7578,49,223,121,0,44,2813,28.659060402684563,32.79367469879518,22.14756258234519,24.40313111545988,,,93.81283836040215,0.7476153647847383,1.7672151127361364,23.18708104814138,46.496039000609386,18.799512492382693,9.750152346130408,98.23278488726388,16.331505179768435,83.66849482023156,95.31991280933453,4.6800871906654695,2019,02813
40,ZCTA5,216510.0,11278,1669,44990.0,1753,33560.0,1535,27000.0,802,10425.0,1233,20205.0,460,5820.0,118,1230.0,,,,9248,254,273,66805.0,12106,10267,1434,4453,3353,690,337,10267,4372,5895,23112,19503,1639,343,413,802,20198,2195,627,548,138,44,2840,19.19755275758113,22.954412624196376,16.014120667522466,15.372120496160662,,,76.39187179910788,2.0981331571121755,13.967078990941854,43.37196844258303,32.658030583422615,6.72056102074608,3.2823609623064187,86.03292100905816,57.41696698159152,42.58303301840849,84.38473520249221,15.615264797507788,2019,02840
41,ZCTA5,,143,44,,0,,22,,0,,60,,5,,0,,,,,143,0,0,-666666666.0,143,56,0,0,44,0,12,56,56,0,150,150,0,0,0,0,150,0,0,0,0,44,2836,,,,,,,100.0,0.0,0.0,0.0,78.57142857142857,0.0,21.428571428571427,100.0,0.0,100.0,100.0,0.0,2019,02836
42,ZCTA5,,1603,293,,212,,205,,65,,139,,31,,8,,,,,1563,8,0,89353.0,1799,1561,51,388,654,305,163,1561,1269,292,3489,3448,19,0,12,10,3458,19,0,22,0,44,2837,,,,,,,86.881600889383,0.4446914952751528,3.267136450992953,24.85586162716208,41.89622037155669,19.538757206918643,10.442024343369637,96.73286354900704,18.705957719410637,81.29404228058937,98.82487818859272,1.17512181140728,2019,02837
43,ZCTA5,,586,156,,0,,38,,0,,0,,0,,0,,,,,586,0,0,-666666666.0,586,233,0,77,75,47,34,233,143,90,774,582,0,0,0,192,705,192,69,0,0,44,2858,,,,,,,100.0,0.0,0.0,33.047210300429185,32.18884120171674,20.171673819742487,14.592274678111588,100.0,38.62660944206009,61.37339055793991,75.1937984496124,24.8062015503876,2019,02858
44,ZCTA5,154775.0,6028,769,27025.0,365,9300.0,890,22515.0,228,3130.0,611,14705.0,304,5130.0,139,2655.0,,,,5870,67,12,83600.0,6467,5870,162,1891,2275,814,728,5870,4035,1835,14029,13285,117,0,300,117,13402,130,24,369,0,44,2882,25.67601194426012,32.0326278659612,22.938282647584973,21.6775956284153,,,90.7685170867481,1.0360290706664603,2.7597955706984667,32.21465076660988,38.75638841567292,13.867120954003406,12.402044293015331,97.24020442930154,31.260647359454858,68.73935264054515,94.69669969349204,5.303300306507948,2019,02882
45,ZCTA5,279720.0,10683,1643,44875.0,1323,28030.0,1243,41640.0,705,11570.0,536,11465.0,235,5875.0,151,3430.0,,,,10104,184,109,70358.0,11031,9333,721,3149,3658,1332,473,9333,5932,3401,21143,19588,321,106,511,257,19827,407,295,563,0,44,2891,26.183656276326875,24.58024275118004,27.315195071868583,22.49027237354085,,,91.59641011694316,1.6680264708548638,7.725275902710811,33.74049073181185,39.19425693774778,14.271938283510124,5.068038144219436,92.27472409728918,36.44058716382728,63.559412836172726,92.6453199640543,7.3546800359457025,2019,02891
46,ZCTA5,140935.0,8051,1277,25985.0,1030,12945.0,1027,19315.0,408,5095.0,635,6830.0,249,3510.0,42,380.0,136360.0,855.0,1105.0,7580,48,30,74022.0,8356,6868,391,2671,2679,759,368,6868,3761,3107,15936,13425,1062,42,464,489,13914,1335,60,662,118,44,2842,17.505278847348155,16.874729085392286,17.010452961672474,11.69683257918552,17.989445910290236,17.8125,90.7132599329823,0.5744375299186213,5.693069306930694,38.8905066977286,39.00698893418754,11.051252184041934,5.358182877111241,94.3069306930693,45.23878858474082,54.76121141525917,84.24322289156626,15.756777108433734,2019,02842
47,ZCTA5,373970.0,13723,2022,57440.0,1976,43910.0,1220,25250.0,714,19415.0,707,14900.0,221,5515.0,108,1910.0,,,,13070,374,41,64833.0,14001,10095,731,4183,3708,1066,407,10095,6171,3924,25622,20305,1911,95,765,1066,21182,2626,240,965,93,44,2861,27.251329884136123,25.35017508754377,23.09462254395036,21.998922413793103,,,93.35047496607385,2.671237768730805,7.241208519068847,41.43635463100545,36.73105497771174,10.559683011391778,4.031698860822189,92.75879148093117,38.87072808320952,61.12927191679049,79.24830224026226,20.751697759737723,2019,02861
48,ZCTA5,328255.0,13797,1449,50670.0,2185,48650.0,2073,47685.0,1569,33195.0,1686,33885.0,692,11110.0,355,6065.0,210505.0,73830.0,6525.0,9149,1292,117,85270.0,14861,10687,1267,5123,3321,826,150,10687,5115,5572,27825,21209,1593,33,3193,1309,22392,1948,107,4060,120,44,2906,23.7917663260129,27.33076499724821,22.207578253706757,18.921362489486963,23.008525521914965,57.143962848297214,61.56382477626001,8.693896776798331,11.855525404697294,47.93674557874053,31.0751380181529,7.729016562178348,1.4035744362309348,88.1444745953027,52.138111724525125,47.86188827547488,76.22282120395329,23.777178796046723,2019,02906
49,ZCTA5,261025.0,11076,1485,37925.0,1440,29135.0,1547,31625.0,779,13860.0,652,12700.0,567,10390.0,241,5830.0,,,,9689,799,163,47942.0,11545,8880,1177,3889,2775,890,149,8880,4168,4712,26174,15426,4812,176,1109,1246,16318,5501,347,1442,56,44,2905,23.5667208378476,22.926495726495727,19.55503009458297,18.94175553732568,,,83.92377652663491,6.9207449112169765,13.254504504504505,43.79504504504504,31.25,10.022522522522523,1.6779279279279278,86.74549549549549,53.06306306306306,46.93693693693694,58.93634904867425,41.06365095132574,2019,02905
50,ZCTA5,,207,33,,39,,37,,25,,0,,45,,0,,4475.0,-666666666.0,-666666666.0,207,0,0,194450.0,207,123,0,41,56,26,0,123,98,25,367,322,0,0,0,45,367,0,0,45,45,44,2815,,,,,21.618357487922705,-inf,100.0,0.0,0.0,33.33333333333333,45.52845528455284,21.138211382113823,0.0,100.0,20.32520325203252,79.67479674796748,87.73841961852861,12.26158038147139,2019,02815
51,ZCTA5,,1572,280,,253,,256,,168,,79,,0,,0,,,,,1510,46,0,95000.0,1634,1168,40,327,373,225,203,1168,1006,162,3277,3179,0,0,36,62,3225,16,62,36,0,44,2831,,,,,,,92.41126070991432,2.8151774785801718,3.4246575342465757,27.99657534246575,31.93493150684932,19.263698630136982,17.38013698630137,96.57534246575342,13.86986301369863,86.13013698630137,97.009459871834,2.9905401281660056,2019,02831
52,ZCTA5,,3764,693,,338,,259,,44,,170,,92,,7,,,,,3514,15,93,87363.0,3898,2487,105,494,1133,520,235,2487,1826,661,7070,6747,10,0,106,158,6905,50,21,203,0,44,2859,,,,,,,90.14879425346332,0.3848127244740892,4.2219541616405305,19.863289103337355,45.55689585846402,20.908725371934057,9.449135504624046,95.77804583835947,26.578206674708483,73.42179332529152,95.43140028288543,4.5685997171145685,2019,02859
53,ZCTA5,554320.0,22285,3135,78925.0,2151,45685.0,2066,46350.0,1162,21730.0,1496,32000.0,649,22610.0,219,5395.0,477220.0,60500.0,6810.0,20569,895,169,43586.0,22624,18543,3118,8412,5426,1218,369,18543,6745,11798,46363,24155,10707,354,954,2938,25986,12505,1234,1132,134,44,2860,24.874130581108368,23.573590616723425,21.09045848822801,25.45920745920746,23.20093344353153,67.59776536312849,90.91672560113156,3.955975954738331,16.81497060885509,45.364827697783525,29.26171601143289,6.5685164212910525,1.9899692606374373,83.18502939114491,63.62508763414766,36.37491236585234,52.09973470224101,47.900265297758985,2019,02860
54,ZCTA5,113790.0,4849,785,15325.0,893,19170.0,661,16325.0,361,4695.0,324,5780.0,124,2930.0,45,945.0,,,,4665,92,83,80701.0,5056,3707,218,1267,1665,390,167,3707,2705,1002,9238,8620,245,0,69,235,8802,347,44,170,21,44,2916,23.466694163745103,20.557210965435043,20.56751467710372,19.441964285714285,,,92.26661392405065,1.8196202531645569,5.880766118154842,34.17858106285406,44.9150256271918,10.520636633396276,4.504990558403021,94.11923388184516,27.02994335041813,72.97005664958188,93.3102403117558,6.689759688244208,2019,02916
55,ZCTA5,213355.0,8794,1561,38880.0,1484,32540.0,1421,38385.0,749,14825.0,586,13565.0,246,4835.0,148,2190.0,193890.0,10175.0,8590.0,8415,128,174,92742.0,8954,6497,354,1967,2632,900,644,6497,4878,1619,17667,16050,237,0,695,360,16410,374,60,858,24,44,2865,24.261428246531725,23.454844006568145,24.52073732718894,22.115384615384617,23.040998217468804,79.4921875,93.980343980344,1.429528702255975,5.448668616284439,30.275511774665237,40.51100507926736,13.85254732953671,9.912267200246268,94.55133138371556,24.91919347391104,75.08080652608896,90.84734250297164,9.152657497028358,2019,02865
56,ZCTA5,209480.0,8507,1021,31355.0,1433,30530.0,1303,28395.0,673,13275.0,551,11110.0,89,2215.0,112,2645.0,199640.0,6045.0,2625.0,8135,157,42,102392.0,8902,7079,273,1848,3354,1092,512,7079,5462,1617,17119,16305,253,0,130,378,16643,361,28,306,78,44,2871,24.624426942517925,25.21801140994295,21.088056680161944,20.8203125,24.54087277197296,38.5031847133758,91.38395866097508,1.763648618288025,3.856476903517446,26.105382116118097,47.37957338607148,15.425907614069784,7.232659980223195,96.14352309648255,22.842209351603334,77.15779064839666,95.24504936035984,4.754950639640166,2019,02871
57,ZCTA5,185190.0,7542,1129,25630.0,1134,23750.0,893,26120.0,397,11730.0,337,6670.0,235,5475.0,85,1195.0,,,,7040,252,78,60902.0,7738,6621,645,2651,2584,664,77,6621,3522,3099,15921,13196,1303,30,590,323,13433,1425,160,704,11,44,2911,24.55449482895784,21.820592134334955,29.34108527131783,21.232517482517483,,,90.9795812871543,3.256655466528819,9.74173085636611,40.0392689925993,39.02733726023259,10.028696571514876,1.1629663192871167,90.2582691436339,46.80561848663344,53.194381513366565,82.88424093963947,17.11575906036053,2019,02911
58,ZCTA5,254490.0,10293,1582,45275.0,1148,28980.0,1157,31470.0,724,13765.0,664,14965.0,356,6710.0,199,3895.0,238745.0,6455.0,700.0,9071,132,115,72422.0,10801,8331,556,2849,3160,1258,508,8331,5616,2715,22172,20890,526,16,360,172,21047,582,73,414,2,44,2809,24.72457009618187,27.1996336996337,24.04837852206273,21.25,26.319589901885127,48.90151515151515,83.98296454032034,1.222109063975558,6.673868683231304,34.19757532108991,37.930620573760656,15.10022806385788,6.097707358060257,93.3261313167687,32.5891249549874,67.4108750450126,94.21793252751218,5.782067472487822,2019,02809
59,ZCTA5,,3045,727,,385,,191,,93,,203,,37,,81,,,,,2990,32,23,84970.0,3149,2273,112,613,1008,269,271,2273,1796,477,6255,5806,1,0,332,116,5922,3,0,422,0,44,2830,,,,,,,94.95077802476976,1.0161956176563989,4.927408710954685,26.9687637483502,44.34667839859217,11.83457985041795,11.922569291684995,95.07259128904532,20.985481742190935,79.01451825780906,92.82174260591528,7.178257394084732,2019,02830
60,ZCTA5,,921,118,,132,,67,,37,,0,,31,,0,,,,,855,0,44,68258.0,921,816,61,275,367,113,0,816,537,279,2098,1908,95,0,0,0,1908,95,0,0,0,44,2839,,,,,,,92.83387622149836,0.0,7.475490196078431,33.700980392156865,44.97549019607843,13.848039215686276,0.0,92.52450980392156,34.19117647058824,65.80882352941177,90.94375595805528,9.05624404194471,2019,02839
61,ZCTA5,,294,14,,53,,33,,0,,18,,0,,0,,,,,272,0,22,160278.0,294,162,0,0,68,94,0,162,143,19,466,466,0,0,0,0,466,0,0,0,0,44,2875,,,,,,,92.51700680272108,0.0,0.0,0.0,41.9753086419753,58.0246913580247,0.0,100.0,11.728395061728394,88.27160493827161,100.0,0.0,2019,02875
62,ZCTA5,,482,83,,77,,67,,29,,81,,23,,0,,,,,410,7,0,59423.0,515,440,12,174,118,85,51,440,294,146,916,859,4,0,19,27,873,18,0,32,13,44,2807,,,,,,,79.6116504854369,1.3592233009708738,2.727272727272727,39.54545454545455,26.81818181818182,19.318181818181817,11.59090909090909,97.27272727272728,33.18181818181819,66.81818181818183,93.7772925764192,6.222707423580786,2019,02807
63,ZCTA5,283580.0,10802,1543,48765.0,1181,30155.0,1597,38870.0,664,14430.0,671,12265.0,357,7075.0,82,1495.0,,,,10425,111,61,86625.0,11403,9005,528,2771,3741,1427,538,9005,6587,2418,22048,20177,146,128,517,853,21010,414,347,905,0,44,2852,26.25254582484725,28.97209985315712,23.573639982308716,18.81322957198444,,,91.42330965535386,0.9734280452512496,5.86340921710161,30.7717934480844,41.54358689616879,15.846751804553024,5.974458634092171,94.1365907828984,26.8517490283176,73.14825097168239,91.51396952104498,8.486030478955007,2019,02852
64,ZCTA5,262470.0,9739,1337,41030.0,1215,30875.0,1544,34535.0,770,18990.0,639,13135.0,461,8330.0,49,1590.0,,,,9234,191,106,89288.0,10410,8380,270,2548,3649,1350,563,8380,6224,2156,20610,18842,343,492,301,437,19260,384,635,404,0,44,2879,26.950405585789092,28.175940438871475,23.130942091616248,19.51363636363636,,,88.70317002881845,1.8347742555235351,3.221957040572793,30.405727923627683,43.54415274463007,16.10978520286396,6.718377088305489,96.7780429594272,25.72792362768496,74.27207637231503,91.42163998059196,8.578360019408054,2019,02879
65,ZCTA5,338260.0,13987,2024,56985.0,1866,38230.0,1887,41750.0,1018,18155.0,806,18810.0,313,4535.0,72,1540.0,,,,13619,208,17,69646.0,14532,12498,945,4598,4812,1660,483,12498,8294,4204,28776,26300,406,108,1217,492,26754,520,246,1354,5,44,2886,24.183885036104957,24.47686375321337,20.62134251290878,20.862377122430743,,,93.71731351500138,1.4313239746765758,7.561209793566971,36.78988638182109,38.502160345655305,13.282125140022403,3.8646183389342297,92.43879020643304,33.637381981116974,66.36261801888303,91.39560745065332,8.604392549346677,2019,02886
66,ZCTA5,382410.0,14347,2570,72535.0,1559,41790.0,1427,34080.0,804,15290.0,740,18880.0,506,11315.0,97,3015.0,,,,13947,206,42,77783.0,14829,11450,445,3686,4948,1748,623,11450,8717,2733,27807,25267,628,174,655,762,25947,936,426,946,17,44,2889,26.65435282637485,27.688302252361343,22.129090094128195,24.23354735152488,,,94.05219502326524,1.389169869849619,3.88646288209607,32.19213973799127,43.21397379912664,15.26637554585153,5.441048034934498,96.11353711790392,23.86899563318777,76.13100436681222,90.86560937893336,9.134390621066638,2019,02889
67,ZCTA5,,2771,477,,460,,322,,152,,244,,110,,4,,,,,2603,121,22,135514.0,3017,2156,23,341,1033,588,171,2156,1937,219,6045,5836,96,0,48,28,5864,116,8,48,0,44,2874,,,,,,,86.27775936360624,4.010606562810739,1.0667903525046385,15.816326530612246,47.91280148423006,27.27272727272727,7.931354359925788,98.93320964749536,10.157699443413728,89.84230055658628,96.54259718775847,3.4574028122415217,2019,02874
68,ZCTA5,138670.0,5350,1002,26145.0,710,16190.0,330,7495.0,208,4765.0,323,5950.0,176,6490.0,36,520.0,130350.0,7060.0,610.0,5041,145,50,60486.0,5507,4857,517,1770,1651,585,334,4857,2619,2238,10461,10074,43,0,45,243,10306,152,126,59,31,44,2885,25.919626168224298,24.72838785046729,22.78810408921933,24.92985971943888,25.857964689545724,48.689655172413794,91.5380424913746,2.633012529507899,10.644430718550543,36.44224830142063,33.99217624047766,12.044471896232242,6.876672843318921,89.35556928144945,46.07782581840642,53.922174181593576,96.30054488098652,3.699455119013479,2019,02885
69,ZCTA5,249400.0,10196,1749,44110.0,1667,35280.0,1077,25505.0,538,11600.0,399,12255.0,193,4360.0,136,5735.0,,,,9858,151,0,75011.0,10289,8193,436,3026,3400,748,583,8193,6314,1879,18687,16948,476,68,440,455,17356,797,128,529,23,44,2888,24.46057277363672,23.24063231850117,22.97523219814241,28.06587837837838,,,95.8110603557197,1.4675867431237244,5.321616013670207,36.93396802148175,41.49884047357501,9.1297449041865,7.1158305870865375,94.6783839863298,22.93421213230807,77.06578786769194,90.694065393054,9.305934606946003,2019,02888
70,ZCTA5,,355,46,,15,,0,,0,,0,,0,,0,,9350.0,-666666666.0,-666666666.0,355,0,0,70587.0,355,241,42,28,114,28,29,241,223,18,517,517,0,0,0,0,517,0,0,0,0,44,2894,,,,,26.338028169014084,-inf,100.0,0.0,17.42738589211618,11.618257261410788,47.30290456431535,11.618257261410788,12.033195020746888,82.57261410788381,7.468879668049793,92.5311203319502,100.0,0.0,2019,02894
71,ZCTA5,86515.0,4361,340,11240.0,531,10220.0,561,12830.0,431,7350.0,480,5975.0,219,2850.0,149,2020.0,,,,2412,355,87,36347.0,4828,4701,1842,2068,729,62,0,4701,770,3931,10979,7281,1087,141,1351,609,7739,1387,294,1587,46,44,2903,19.838339830314148,24.638346727898966,20.342741935483872,12.625178826895564,,,49.95857497928749,7.352941176470589,39.183152520740265,43.99064028930015,15.507338864071476,1.318868325888109,0.0,60.81684747925973,83.62050627526058,16.379493724739415,66.31751525639858,33.68248474360142,2019,02903
72,ZCTA5,359975.0,15134,2334,67255.0,1821,40495.0,2038,40760.0,607,8210.0,852,15940.0,477,9595.0,228,3610.0,299540.0,41360.0,9160.0,13052,850,196,51981.0,15869,12079,1715,4855,4464,894,151,12079,5355,6724,36314,23269,6407,95,1190,1597,24331,7153,704,1605,25,44,2908,23.785846438482885,25.932611311672684,18.514177693761816,19.213694507148237,22.949739503524363,48.65882352941176,82.2484088474384,5.356355157854938,14.198195214835666,40.19372464607998,36.95670171371802,7.401274939978474,1.2501034853878632,85.80180478516434,55.66685983939068,44.333140160609325,64.07721539901966,35.92278460098034,2019,02908
73,ZCTA5,363785.0,16217,2595,66925.0,2362,40070.0,2372,47395.0,912,16460.0,1049,20065.0,512,10335.0,319,5955.0,,,,15316,406,80,63523.0,16689,14101,1419,5753,5039,1421,469,14101,8773,5328,37165,29125,2284,220,2291,1600,30140,3156,438,2578,172,44,2920,22.43232410433496,21.58462779907202,19.44427527405603,19.474695707879565,,,91.77302414764216,2.432740128228174,10.063116091057372,40.79852492731012,35.735054251471524,10.07729948230622,3.3260052478547624,89.93688390894263,37.78455428693,62.21544571307,78.3667429032692,21.633257096730794,2019,02920
74,ZCTA5,,657,114,,40,,56,,0,,27,,0,,16,,20685.0,-666666666.0,-666666666.0,657,0,0,88902.0,657,443,32,80,105,202,24,443,362,81,1141,1095,0,0,34,12,1095,0,0,46,0,44,2833,,,,,31.484018264840184,-inf,100.0,0.0,7.223476297968396,18.058690744920995,23.702031602708804,45.59819413092551,5.417607223476298,92.7765237020316,18.284424379232505,81.7155756207675,95.96844872918491,4.031551270815075,2019,02833
75,ZCTA5,222115.0,7782,914,25840.0,502,10150.0,764,17030.0,220,8490.0,318,8955.0,252,8160.0,49,760.0,,,,6802,472,39,32928.0,7878,6103,1538,2870,1198,346,151,6103,1221,4882,19411,9424,2460,196,126,1375,10296,3253,380,478,197,44,2863,28.542148547931124,25.416666666666668,25.93495934959349,30.026315789473685,,,86.34171109418635,5.991368367605992,25.20072095690644,47.02605276093724,19.62969031623792,5.669342946092086,2.474193019826315,74.79927904309356,79.9934458463051,20.006554153694907,48.54979135541704,51.45020864458297,2019,02863
76,ZCTA5,164430.0,5485,917,27265.0,420,10565.0,658,18900.0,196,4305.0,310,7910.0,94,1420.0,36,1300.0,,,,5389,22,65,80885.0,5971,4588,266,1217,1803,827,475,4588,3685,903,12060,11490,306,0,128,113,11586,384,31,128,0,44,2896,29.978122151321788,28.294689603590125,27.172131147540984,23.094059405940595,,,90.25288896332272,0.3684474962317869,5.797733217088056,26.52571926765475,39.29816913687881,18.025283347863997,10.353095030514384,94.20226678291196,19.68177855274629,80.3182214472537,95.27363184079604,4.72636815920398,2019,02896
